,Area Unit,ANZSOC Division,Year,Region,Victimisations
4736,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4737,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4738,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4739,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4740,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4741,Bay View.,Theft and Related Offences,2023,Hawke Region,2
4742,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4743,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4744,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
4745,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4746,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4747,Onekawa Central.,Theft and Related Offences,2023,Hawke Region,1
4748,Greenmeadows.,Theft and Related Offences,2023,Hawke Region,1
4749,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4750,Tamatea North.,Theft and Related Offences,2023,Hawke Region,1
4751,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4752,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4753,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4754,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4755,Greenmeadows.,Theft and Related Offences,2023,Hawke Region,1
4756,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4757,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4758,Tamatea North.,Theft and Related Offences,2023,Hawke Region,1
4759,Tamatea North.,Theft and Related Offences,2023,Hawke Region,1
4760,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4761,Greenmeadows.,Theft and Related Offences,2023,Hawke Region,1
4762,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4763,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4764,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4765,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4766,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4767,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4768,Onekawa Central.,Theft and Related Offences,2023,Hawke Region,1
4769,Taradale North.,Theft and Related Offences,2023,Hawke Region,1
4770,Onekawa Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4771,Akina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4772,Iona.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4773,Mayfair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4774,Onekawa South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4775,Raureka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4776,Ahuriri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4777,Mayfair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4778,Pirimai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4779,Akina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4780,Mayfair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4781,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4782,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,1
4783,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4784,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4785,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4786,Tamatea North.,Theft and Related Offences,2023,Hawke Region,1
4787,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4788,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4789,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4790,Anderson Park.,Theft and Related Offences,2023,Hawke Region,1
4791,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,1
4792,Bridge Pa.,Acts Intended to Cause Injury,2023,Hawke Region,1
4793,Hastings Central.,Acts Intended to Cause Injury,2023,Hawke Region,1
4794,Lochain.,Acts Intended to Cause Injury,2023,Hawke Region,1
4795,Waipukurau.,Acts Intended to Cause Injury,2023,Hawke Region,1
4796,Akina.,Acts Intended to Cause Injury,2023,Hawke Region,1
4797,Bluff Hill.,Acts Intended to Cause Injury,2023,Hawke Region,1
4798,Marewa.,Acts Intended to Cause Injury,2023,Hawke Region,1
4799,Nelson Park.,Acts Intended to Cause Injury,2023,Hawke Region,1
4800,Hastings Central.,Acts Intended to Cause Injury,2023,Hawke Region,1
4801,Onekawa South.,Acts Intended to Cause Injury,2023,Hawke Region,1
4802,Nelson Park.,Acts Intended to Cause Injury,2023,Hawke Region,1
4803,Kingsley-Chatham.,Theft and Related Offences,2023,Hawke Region,1
4804,Mahora.,Theft and Related Offences,2023,Hawke Region,1
4805,Mayfair.,Theft and Related Offences,2023,Hawke Region,1
4806,Pakipaki.,Theft and Related Offences,2023,Hawke Region,1
4807,Parkvale.,Theft and Related Offences,2023,Hawke Region,1
4808,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4809,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4810,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4811,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4812,Marewa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4813,Nelson Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4814,Akina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4815,Frimley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4816,Hastings Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4817,Hastings Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4818,Kingsley-Chatham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4819,Mahora.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4820,Pakowhai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4821,Parkvale.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4822,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,1
4823,Havelock North Central.,Theft and Related Offences,2023,Hawke Region,1
4824,Lochain.,Theft and Related Offences,2023,Hawke Region,1
4825,Mahora.,Theft and Related Offences,2023,Hawke Region,1
4826,Mahora.,Theft and Related Offences,2023,Hawke Region,1
4827,Mayfair.,Theft and Related Offences,2023,Hawke Region,1
4828,Parkvale.,Theft and Related Offences,2023,Hawke Region,1
4829,Parkvale.,Theft and Related Offences,2023,Hawke Region,1
4830,Parkvale.,Theft and Related Offences,2023,Hawke Region,1
4831,Woolwich.,Theft and Related Offences,2023,Hawke Region,1
4832,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4833,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4834,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4835,Hastings Central.,Theft and Related Offences,2023,Hawke Region,2
4836,Onekawa West.,Theft and Related Offences,2023,Hawke Region,2
4837,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4838,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4839,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4840,Onekawa West.,Theft and Related Offences,2023,Hawke Region,2
4841,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,2
4842,Hastings Central.,Theft and Related Offences,2023,Hawke Region,2
4843,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4844,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4845,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4846,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4847,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4848,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4849,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4850,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4851,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,2
4852,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4853,Parkvale.,Theft and Related Offences,2023,Hawke Region,2
4854,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4855,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
4856,Tamatea North.,Theft and Related Offences,2023,Hawke Region,1
4857,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4858,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,1
4859,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4860,Sherenden-Puketapu.,Theft and Related Offences,2023,Hawke Region,1
4861,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,2
4862,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4863,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4864,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4865,Tamatea North.,Theft and Related Offences,2023,Hawke Region,2
4866,Nelson Park.,Theft and Related Offences,2023,Hawke Region,3
4867,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
4868,Pakowhai.,Theft and Related Offences,2023,Hawke Region,1
4869,Bluff Hill.,Theft and Related Offences,2023,Hawke Region,1
4870,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4871,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4872,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4873,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
4874,Waipawa.,Theft and Related Offences,2023,Hawke Region,1
4875,Mayfair.,Theft and Related Offences,2023,Hawke Region,1
4876,Greenmeadows.,Theft and Related Offences,2023,Hawke Region,1
4877,Maraenui.,Theft and Related Offences,2023,Hawke Region,1
4878,Bay View.,Theft and Related Offences,2023,Hawke Region,1
4879,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4880,Te Mata Hills.,Theft and Related Offences,2023,Hawke Region,1
4881,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
4882,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
4883,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
4884,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
4885,Waimarama.,Theft and Related Offences,2023,Hawke Region,1
4886,Greenmeadows.,Theft and Related Offences,2023,Hawke Region,1
4887,Hospital Hill.,Theft and Related Offences,2023,Hawke Region,1
4888,Marewa.,Theft and Related Offences,2023,Hawke Region,1
4889,Marewa.,Theft and Related Offences,2023,Hawke Region,1
4890,Marewa.,Theft and Related Offences,2023,Hawke Region,1
4891,Raureka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4892,Raureka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4893,Sherenden-Puketapu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4894,St Leonards.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4895,St Leonards.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4896,Te Mata.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4897,Whanawhana.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4898,Bay View.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4899,Maraenui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4900,Meeanee.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4901,Raureka.,Theft and Related Offences,2023,Hawke Region,1
4902,Raureka.,Theft and Related Offences,2023,Hawke Region,1
4903,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4904,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
4905,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
4906,Hospital Hill.,Theft and Related Offences,2023,Hawke Region,1
4907,Hospital Hill.,Theft and Related Offences,2023,Hawke Region,1
4908,Maraenui.,Theft and Related Offences,2023,Hawke Region,1
4909,Marewa.,Theft and Related Offences,2023,Hawke Region,1
4910,Marewa.,Theft and Related Offences,2023,Hawke Region,1
4911,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4912,Onekawa South.,Theft and Related Offences,2023,Hawke Region,1
4913,Bridge Pa.,Theft and Related Offences,2023,Hawke Region,1
4914,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
4915,Bay View.,Theft and Related Offences,2023,Hawke Region,1
4916,Mclean Park.,Theft and Related Offences,2023,Hawke Region,1
4917,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
4918,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4919,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4920,Tamatea North.,Theft and Related Offences,2023,Hawke Region,1
4921,Taradale North.,Theft and Related Offences,2023,Hawke Region,1
4922,Woolwich.,Theft and Related Offences,2023,Hawke Region,1
4923,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4924,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,2
4925,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4926,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4927,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4928,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4929,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4930,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4931,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4932,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4933,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4934,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
4935,Hastings Central.,Theft and Related Offences,2023,Hawke Region,2
4936,Hastings Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4937,Waipawa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4938,Mclean Park.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4939,Raureka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4940,Hastings Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4941,Marewa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4942,Onekawa Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4943,Pirimai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4944,Kingsley-Chatham.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4945,Te Mata.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4946,Te Mata.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4947,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4948,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
4949,Waipukurau.,Theft and Related Offences,2023,Hawke Region,1
4950,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,1
4951,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4952,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
4953,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4954,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4955,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4956,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
4957,Waipukurau.,Theft and Related Offences,2023,Hawke Region,1
4958,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,1
4959,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,2
4960,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
4961,St Leonards.,Theft and Related Offences,2023,Hawke Region,3
4962,St Leonards.,Theft and Related Offences,2023,Hawke Region,3
4963,St Leonards.,Theft and Related Offences,2023,Hawke Region,4
4964,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4965,Woolwich.,Theft and Related Offences,2023,Hawke Region,1
4966,Pakowhai.,Theft and Related Offences,2023,Hawke Region,1
4967,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
4968,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
4969,Bay View.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4970,Elsthorpe-Flemington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4971,Parkvale.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4972,Onekawa Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4973,Whakatu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4974,Lochain.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4975,Maraenui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4976,Marewa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4977,Tamatea South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4978,Meeanee.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4979,Mayfair.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4980,Parkvale.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
4981,Whakatu.,Acts Intended to Cause Injury,2023,Hawke Region,1
4982,Wairoa.,Acts Intended to Cause Injury,2023,Hawke Region,1
4983,Tamatea South.,Acts Intended to Cause Injury,2023,Hawke Region,1
4984,Nelson Park.,Acts Intended to Cause Injury,2023,Hawke Region,1
4985,Camberley.,Acts Intended to Cause Injury,2023,Hawke Region,1
4986,Raureka.,Acts Intended to Cause Injury,2023,Hawke Region,2
4987,Marewa.,Acts Intended to Cause Injury,2023,Hawke Region,2
4988,Camberley.,Acts Intended to Cause Injury,2023,Hawke Region,3
4989,Twyford.,Acts Intended to Cause Injury,2023,Hawke Region,1
4990,St Leonards.,Acts Intended to Cause Injury,2023,Hawke Region,1
4991,Raureka.,Theft and Related Offences,2023,Hawke Region,1
4992,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4993,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4994,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
4995,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
4996,Poraiti.,Theft and Related Offences,2023,Hawke Region,1
4997,Taradale North.,Theft and Related Offences,2023,Hawke Region,1
4998,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
4999,Raureka.,Theft and Related Offences,2023,Hawke Region,1
5000,Woolwich.,Theft and Related Offences,2023,Hawke Region,1
5001,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
5002,Marewa.,Theft and Related Offences,2023,Hawke Region,1
5003,Onekawa South.,Theft and Related Offences,2023,Hawke Region,1
5004,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
5005,Pirimai.,Theft and Related Offences,2023,Hawke Region,1
5006,Pirimai.,Theft and Related Offences,2023,Hawke Region,1
5007,Taradale South.,Theft and Related Offences,2023,Hawke Region,1
5008,Akina.,Theft and Related Offences,2023,Hawke Region,1
5009,Anderson Park.,Theft and Related Offences,2023,Hawke Region,1
5010,Anderson Park.,Theft and Related Offences,2023,Hawke Region,1
5011,Camberley.,Theft and Related Offences,2023,Hawke Region,1
5012,Camberley.,Theft and Related Offences,2023,Hawke Region,1
5013,Iona.,Theft and Related Offences,2023,Hawke Region,1
5014,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
5015,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
5016,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,1
5017,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
5018,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
5019,Flaxmere East.,Theft and Related Offences,2023,Hawke Region,1
5020,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
5021,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
5022,Hastings Central.,Theft and Related Offences,2023,Hawke Region,2
5023,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
5024,Hastings Central.,Theft and Related Offences,2023,Hawke Region,2
5025,Onekawa South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5026,Onekawa South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5027,Pirimai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5028,Pirimai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5029,Pirimai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5030,Poraiti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5031,Taradale North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5032,Taradale South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5033,Taradale South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5034,Taradale South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5035,Elsthorpe-Flemington.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5036,Waipawa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5037,Twyford.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,2
5038,Camberley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,2
5039,Onekawa South.,Theft and Related Offences,2023,Hawke Region,1
5040,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
5041,Pirimai.,Theft and Related Offences,2023,Hawke Region,1
5042,Pirimai.,Theft and Related Offences,2023,Hawke Region,1
5043,Tamatea North.,Theft and Related Offences,2023,Hawke Region,1
5044,Taradale North.,Theft and Related Offences,2023,Hawke Region,1
5045,Taradale North.,Theft and Related Offences,2023,Hawke Region,1
5046,Taradale South.,Theft and Related Offences,2023,Hawke Region,1
5047,Westshore.,Theft and Related Offences,2023,Hawke Region,1
5048,Mahora.,Theft and Related Offences,2023,Hawke Region,1
5049,Awatoto.,Theft and Related Offences,2023,Hawke Region,1
5050,Greenmeadows.,Theft and Related Offences,2023,Hawke Region,1
5051,Mclean Park.,Theft and Related Offences,2023,Hawke Region,1
5052,Mclean Park.,Theft and Related Offences,2023,Hawke Region,1
5053,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
5054,Onekawa South.,Theft and Related Offences,2023,Hawke Region,1
5055,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
5056,Tamatea North.,Theft and Related Offences,2023,Hawke Region,1
5057,Mayfair.,Theft and Related Offences,2023,Hawke Region,1
5058,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
5059,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
5060,Bay View.,Theft and Related Offences,2023,Hawke Region,1
5061,Waipawa.,Theft and Related Offences,2023,Hawke Region,1
5062,Bay View.,Theft and Related Offences,2023,Hawke Region,1
5063,Greenmeadows.,Theft and Related Offences,2023,Hawke Region,1
5064,Waipawa.,Theft and Related Offences,2023,Hawke Region,1
5065,Waipukurau.,Theft and Related Offences,2023,Hawke Region,1
5066,Kingsley-Chatham.,Theft and Related Offences,2023,Hawke Region,1
5067,Lochain.,Theft and Related Offences,2023,Hawke Region,1
5068,Lochain.,Theft and Related Offences,2023,Hawke Region,1
5069,Mahora.,Theft and Related Offences,2023,Hawke Region,1
5070,Mayfair.,Theft and Related Offences,2023,Hawke Region,1
5071,Parkvale.,Theft and Related Offences,2023,Hawke Region,1
5072,Raureka.,Theft and Related Offences,2023,Hawke Region,1
5073,Raureka.,Theft and Related Offences,2023,Hawke Region,1
5074,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
5075,Hastings Central.,Theft and Related Offences,2023,Hawke Region,2
5076,Hastings Central.,Theft and Related Offences,2023,Hawke Region,2
5077,St Leonards.,Theft and Related Offences,2023,Hawke Region,2
5078,Hastings Central.,Theft and Related Offences,2023,Hawke Region,2
5079,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
5080,Hastings Central.,Theft and Related Offences,2023,Hawke Region,2
5081,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
5082,Hastings Central.,Theft and Related Offences,2023,Hawke Region,2
5083,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
5084,Onekawa West.,Theft and Related Offences,2023,Hawke Region,2
5085,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
5086,Nelson Park.,Theft and Related Offences,2023,Hawke Region,2
5087,Akina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,2
5088,Camberley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,2
5089,Eskdale.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,2
5090,Sherenden-Puketapu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,2
5091,Pakowhai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,2
5092,Poukawa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5093,Wairoa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5094,Marewa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5095,St Leonards.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5096,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
5097,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
5098,Lochain.,Theft and Related Offences,2023,Hawke Region,1
5099,Parkvale.,Theft and Related Offences,2023,Hawke Region,1
5100,Sherenden-Puketapu.,Theft and Related Offences,2023,Hawke Region,1
5101,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
5102,Awatoto.,Theft and Related Offences,2023,Hawke Region,1
5103,Bluff Hill.,Theft and Related Offences,2023,Hawke Region,1
5104,Marewa.,Theft and Related Offences,2023,Hawke Region,1
5105,Mclean Park.,Theft and Related Offences,2023,Hawke Region,1
5106,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
5107,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
5108,Onekawa West.,Theft and Related Offences,2023,Hawke Region,1
5109,Poraiti.,Theft and Related Offences,2023,Hawke Region,1
5110,Te Mata.,Theft and Related Offences,2023,Hawke Region,1
5111,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
5112,Pakowhai.,Theft and Related Offences,2023,Hawke Region,2
5113,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
5114,St Leonards.,Theft and Related Offences,2023,Hawke Region,1
5115,Nelson Park.,Theft and Related Offences,2023,Hawke Region,1
5116,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
5117,Hastings Central.,Theft and Related Offences,2023,Hawke Region,1
5118,Ahuriri.,Theft and Related Offences,2023,Hawke Region,1
5119,St Leonards.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5120,Westshore.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5121,Akina.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
5122,Maraenui.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Hawke Region,1
