,Area Unit,ANZSOC Division,Year,Region,Victimisations
93,Crinan.,"Robbery, Extortion and Related Offences",2023,Southland Region,1
94,West Invercargill.,"Abduction, Harassment and Other Related Offences Against a Person",2023,Southland Region,2
95,Waituna.,Acts Intended to Cause Injury,2023,Southland Region,1
96,Windsor.,Theft and Related Offences,2023,Southland Region,1
97,Strathern.,"Robbery, Extortion and Related Offences",2023,Southland Region,2
98,West Invercargill.,"Robbery, Extortion and Related Offences",2023,Southland Region,1
99,Appleby-Kew.,Acts Intended to Cause Injury,2023,Southland Region,1
100,Rosedale.,Acts Intended to Cause Injury,2023,Southland Region,1
101,Winton.,Theft and Related Offences,2023,Southland Region,1
102,Waverley-Glengarry.,Theft and Related Offences,2023,Southland Region,1
103,Strathern.,Theft and Related Offences,2023,Southland Region,2
104,Wyndham.,Theft and Related Offences,2023,Southland Region,1
105,Bluff.,Acts Intended to Cause Injury,2023,Southland Region,1
106,Strathern.,Acts Intended to Cause Injury,2023,Southland Region,1
107,Otakaro Park.,Sexual Assault and Related Offences,2023,Southland Region,1
108,Oreti Beach.,Acts Intended to Cause Injury,2023,Southland Region,1
109,Georgetown.,Acts Intended to Cause Injury,2023,Southland Region,1
110,Fairfax.,Theft and Related Offences,2023,Southland Region,1
111,Strathern.,Acts Intended to Cause Injury,2023,Southland Region,1
112,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
113,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
114,Strathern.,Theft and Related Offences,2023,Southland Region,1
115,Gladstone-Avenal.,Theft and Related Offences,2023,Southland Region,1
116,Heidelberg.,Acts Intended to Cause Injury,2023,Southland Region,1
117,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
118,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
119,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
120,Hokonui.,Sexual Assault and Related Offences,2023,Southland Region,1
121,Winton.,Theft and Related Offences,2023,Southland Region,1
122,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
123,Strathern.,Acts Intended to Cause Injury,2023,Southland Region,2
124,West Gore.,Acts Intended to Cause Injury,2023,Southland Region,1
125,Mataura.,Acts Intended to Cause Injury,2023,Southland Region,1
126,Georgetown.,Theft and Related Offences,2023,Southland Region,1
127,West Invercargill.,Theft and Related Offences,2023,Southland Region,1
128,Rosedale.,Acts Intended to Cause Injury,2023,Southland Region,1
129,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
130,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
131,Gladstone-Avenal.,Acts Intended to Cause Injury,2023,Southland Region,1
132,Central Gore.,Sexual Assault and Related Offences,2023,Southland Region,1
133,Richmond.,Theft and Related Offences,2023,Southland Region,1
134,Waverley-Glengarry.,Theft and Related Offences,2023,Southland Region,1
135,Mataura.,Acts Intended to Cause Injury,2023,Southland Region,1
136,Newfield-Rockdale.,Acts Intended to Cause Injury,2023,Southland Region,1
137,Grasmere.,Theft and Related Offences,2023,Southland Region,1
138,West Invercargill.,Theft and Related Offences,2023,Southland Region,1
139,Kingswell-Clifton.,Acts Intended to Cause Injury,2023,Southland Region,1
140,Newfield-Rockdale.,Acts Intended to Cause Injury,2023,Southland Region,1
141,Heidelberg.,Theft and Related Offences,2023,Southland Region,1
142,Kingswell-Clifton.,Theft and Related Offences,2023,Southland Region,1
143,Tuatapere.,Sexual Assault and Related Offences,2023,Southland Region,1
144,Central Gore.,Theft and Related Offences,2023,Southland Region,1
145,Strathern.,Theft and Related Offences,2023,Southland Region,1
146,Windsor.,Acts Intended to Cause Injury,2023,Southland Region,1
147,Otakaro Park.,Acts Intended to Cause Injury,2023,Southland Region,1
148,Appleby-Kew.,Acts Intended to Cause Injury,2023,Southland Region,1
149,Waverley-Glengarry.,Acts Intended to Cause Injury,2023,Southland Region,1
150,Heidelberg.,Theft and Related Offences,2023,Southland Region,1
151,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
152,Appleby-Kew.,Sexual Assault and Related Offences,2023,Southland Region,1
153,Georgetown.,Sexual Assault and Related Offences,2023,Southland Region,1
154,Otakaro Park.,Theft and Related Offences,2023,Southland Region,1
155,Central Gore.,Theft and Related Offences,2023,Southland Region,1
156,Central Gore.,Theft and Related Offences,2023,Southland Region,1
157,Grasmere.,Theft and Related Offences,2023,Southland Region,1
