,Area Unit,ANZSOC Division,Year,Region,Victimisations
7463,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7464,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7465,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7466,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7467,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7468,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7469,Melling.,Theft and Related Offences,2023,Wellington Region,1
7470,Moera.,Theft and Related Offences,2023,Wellington Region,1
7471,Waiwhetu North.,Theft and Related Offences,2023,Wellington Region,1
7472,Waiwhetu South.,Theft and Related Offences,2023,Wellington Region,1
7473,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
7474,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
7475,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
7476,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
7477,Waterloo West.,Theft and Related Offences,2023,Wellington Region,1
7478,Waterloo West.,Theft and Related Offences,2023,Wellington Region,1
7479,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7480,Elsdon-Takapuwahia.,Theft and Related Offences,2023,Wellington Region,1
7481,Elsdon-Takapuwahia.,Theft and Related Offences,2023,Wellington Region,1
7482,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,1
7483,Elsdon-Takapuwahia.,Theft and Related Offences,2023,Wellington Region,1
7484,Waikanae West.,Theft and Related Offences,2023,Wellington Region,1
7485,Paraparaumu Central.,Theft and Related Offences,2023,Wellington Region,1
7486,Raumati Beach.,Theft and Related Offences,2023,Wellington Region,1
7487,Elsdon-Takapuwahia.,Theft and Related Offences,2023,Wellington Region,1
7488,Elsdon-Takapuwahia.,Theft and Related Offences,2023,Wellington Region,1
7489,Waikanae West.,Theft and Related Offences,2023,Wellington Region,1
7490,Elsdon-Takapuwahia.,Theft and Related Offences,2023,Wellington Region,1
7491,Tawa Central.,Theft and Related Offences,2023,Wellington Region,2
7492,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7493,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7494,Newlands North.,Theft and Related Offences,2023,Wellington Region,1
7495,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
7496,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7497,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7498,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7499,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7500,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7501,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7502,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7503,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7504,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7505,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7506,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7507,Avalon East.,Theft and Related Offences,2023,Wellington Region,1
7508,Eastbourne.,Theft and Related Offences,2023,Wellington Region,1
7509,Eastbourne.,Theft and Related Offences,2023,Wellington Region,1
7510,Epuni East.,Theft and Related Offences,2023,Wellington Region,1
7511,Epuni East.,Theft and Related Offences,2023,Wellington Region,1
7512,Epuni West.,Theft and Related Offences,2023,Wellington Region,1
7513,Epuni West.,Theft and Related Offences,2023,Wellington Region,1
7514,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
7515,Esplanade.,Theft and Related Offences,2023,Wellington Region,1
7516,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7517,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7518,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7519,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7520,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7521,Newtown East.,Theft and Related Offences,2023,Wellington Region,1
7522,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7523,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7524,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7525,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7526,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7527,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7528,Gracefield.,Theft and Related Offences,2023,Wellington Region,1
7529,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7530,Melling.,Theft and Related Offences,2023,Wellington Region,1
7531,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7532,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7533,Waiwhetu North.,Theft and Related Offences,2023,Wellington Region,1
7534,Waiwhetu South.,Theft and Related Offences,2023,Wellington Region,1
7535,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
7536,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
7537,Waterloo West.,Theft and Related Offences,2023,Wellington Region,1
7538,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7539,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7540,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
7541,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7542,Adelaide.,Theft and Related Offences,2023,Wellington Region,1
7543,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7544,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7545,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7546,Epuni West.,Theft and Related Offences,2023,Wellington Region,2
7547,Alicetown.,Theft and Related Offences,2023,Wellington Region,1
7548,Newtown East.,Theft and Related Offences,2023,Wellington Region,1
7549,Boulcott.,Theft and Related Offences,2023,Wellington Region,1
7550,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7551,Boulcott.,Theft and Related Offences,2023,Wellington Region,1
7552,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7553,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7554,Newtown East.,Theft and Related Offences,2023,Wellington Region,1
7555,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7556,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7557,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
7558,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7559,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7560,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7561,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7562,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7563,Waterloo West.,Theft and Related Offences,2023,Wellington Region,1
7564,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7565,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7566,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7567,Woburn North.,Theft and Related Offences,2023,Wellington Region,1
7568,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
7569,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
7570,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
7571,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
7572,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
7573,Berhampore West.,Theft and Related Offences,2023,Wellington Region,1
7574,Berhampore West.,Theft and Related Offences,2023,Wellington Region,1
7575,Brooklyn.,Theft and Related Offences,2023,Wellington Region,1
7576,Churton Park South.,Theft and Related Offences,2023,Wellington Region,1
7577,Happy Valley-Owhiro Bay.,Theft and Related Offences,2023,Wellington Region,1
7578,Hataitai North.,Theft and Related Offences,2023,Wellington Region,1
7579,Island Bay East.,Theft and Related Offences,2023,Wellington Region,1
7580,Island Bay East.,Theft and Related Offences,2023,Wellington Region,1
7581,Island Bay East.,Theft and Related Offences,2023,Wellington Region,1
7582,Island Bay West.,Theft and Related Offences,2023,Wellington Region,1
7583,Island Bay West.,Theft and Related Offences,2023,Wellington Region,1
7584,Island Bay West.,Theft and Related Offences,2023,Wellington Region,1
7585,Johnsonville Central.,Theft and Related Offences,2023,Wellington Region,1
7586,Khandallah Park-Broadmeadows.,Theft and Related Offences,2023,Wellington Region,1
7587,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7588,Johnsonville Central.,Theft and Related Offences,2023,Wellington Region,1
7589,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7590,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7591,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7592,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7593,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7594,Newtown East.,Theft and Related Offences,2023,Wellington Region,1
7595,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7596,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7597,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7598,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7599,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7600,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7601,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7602,Waiwhetu North.,Theft and Related Offences,2023,Wellington Region,1
7603,Waiwhetu North.,Theft and Related Offences,2023,Wellington Region,1
7604,Avalon East.,Theft and Related Offences,2023,Wellington Region,1
7605,Waiwhetu North.,Theft and Related Offences,2023,Wellington Region,1
7606,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7607,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7608,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7609,Avalon East.,Theft and Related Offences,2023,Wellington Region,1
7610,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7611,Ngaio South.,Theft and Related Offences,2023,Wellington Region,1
7612,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7613,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7614,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7615,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7616,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,1
7617,Maupuia.,Theft and Related Offences,2023,Wellington Region,1
7618,Melrose-Houghton Bay-Southgate.,Theft and Related Offences,2023,Wellington Region,1
7619,Melrose-Houghton Bay-Southgate.,Theft and Related Offences,2023,Wellington Region,1
7620,Miramar North.,Theft and Related Offences,2023,Wellington Region,1
7621,Miramar.,Theft and Related Offences,2023,Wellington Region,1
7622,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
7623,Mt Victoria West.,Theft and Related Offences,2023,Wellington Region,1
7624,Berhampore West.,Theft and Related Offences,2023,Wellington Region,1
7625,Kaiwharawhara.,Theft and Related Offences,2023,Wellington Region,1
7626,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7627,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7628,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7629,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7630,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,1
7631,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7632,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7633,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7634,Johnsonville Central.,Theft and Related Offences,2023,Wellington Region,1
7635,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7636,Mt Victoria West.,Theft and Related Offences,2023,Wellington Region,1
7637,Newlands South.,Theft and Related Offences,2023,Wellington Region,1
7638,Newlands South.,Theft and Related Offences,2023,Wellington Region,1
7639,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
7640,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
7641,Northland North.,Theft and Related Offences,2023,Wellington Region,1
7642,Northland North.,Theft and Related Offences,2023,Wellington Region,1
7643,Northland.,Theft and Related Offences,2023,Wellington Region,1
7644,Northland.,Theft and Related Offences,2023,Wellington Region,1
7645,Northland.,Theft and Related Offences,2023,Wellington Region,1
7646,Rangoon Heights.,Theft and Related Offences,2023,Wellington Region,1
7647,Roseneath.,Theft and Related Offences,2023,Wellington Region,1
7648,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7649,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7650,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7651,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7652,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7653,Adelaide.,Theft and Related Offences,2023,Wellington Region,1
7654,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7655,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7656,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7657,Johnsonville Central.,Theft and Related Offences,2023,Wellington Region,1
7658,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7659,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7660,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7661,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7662,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7663,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7664,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7665,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7666,Mt Victoria West.,Theft and Related Offences,2023,Wellington Region,1
7667,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
7668,Thorndon-Tinakori Road.,Theft and Related Offences,2023,Wellington Region,1
7669,Johnsonville Central.,Theft and Related Offences,2023,Wellington Region,1
7670,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7671,Churton Park North.,Theft and Related Offences,2023,Wellington Region,1
7672,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7673,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7674,Adelaide.,Theft and Related Offences,2023,Wellington Region,1
7675,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7676,Thorndon-Tinakori Road.,Theft and Related Offences,2023,Wellington Region,1
7677,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7678,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7679,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7680,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7681,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7682,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
7683,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7684,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7685,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7686,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7687,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7688,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7689,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7690,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7691,Wilton.,Theft and Related Offences,2023,Wellington Region,1
7692,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
7693,Brooklyn.,Theft and Related Offences,2023,Wellington Region,1
7694,Hataitai North.,Theft and Related Offences,2023,Wellington Region,1
7695,Hataitai North.,Theft and Related Offences,2023,Wellington Region,1
7696,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,1
7697,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7698,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7699,Johnsonville Central.,Theft and Related Offences,2023,Wellington Region,1
7700,Thorndon-Tinakori Road.,Theft and Related Offences,2023,Wellington Region,1
7701,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7702,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7703,Vogeltown.,Theft and Related Offences,2023,Wellington Region,1
7704,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7705,Churton Park North.,Theft and Related Offences,2023,Wellington Region,1
7706,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7707,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,1
7708,Hataitai North.,Theft and Related Offences,2023,Wellington Region,1
7709,Island Bay East.,Theft and Related Offences,2023,Wellington Region,1
7710,Johnsonville Central.,Theft and Related Offences,2023,Wellington Region,1
7711,Karori North.,Theft and Related Offences,2023,Wellington Region,1
7712,Karori North.,Theft and Related Offences,2023,Wellington Region,1
7713,Karori Park.,Theft and Related Offences,2023,Wellington Region,1
7714,Kelburn.,Theft and Related Offences,2023,Wellington Region,1
7715,Kelburn.,Theft and Related Offences,2023,Wellington Region,1
7716,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7717,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7718,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7719,Kingston-Mornington.,Theft and Related Offences,2023,Wellington Region,1
7720,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7721,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7722,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7723,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7724,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7725,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7726,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7727,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7728,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7729,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7730,Thorndon-Tinakori Road.,Theft and Related Offences,2023,Wellington Region,1
7731,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7732,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7733,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7734,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7735,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7736,Churton Park North.,Theft and Related Offences,2023,Wellington Region,1
7737,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,1
7738,Waiwhetu North.,Theft and Related Offences,2023,Wellington Region,2
7739,Alicetown.,Theft and Related Offences,2023,Wellington Region,2
7740,Petone Central.,Theft and Related Offences,2023,Wellington Region,2
7741,Newtown West.,Theft and Related Offences,2023,Wellington Region,2
7742,Hutt Central.,Theft and Related Offences,2023,Wellington Region,2
7743,Petone Central.,Theft and Related Offences,2023,Wellington Region,2
7744,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7745,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7746,Melrose-Houghton Bay-Southgate.,Theft and Related Offences,2023,Wellington Region,1
7747,Miramar.,Theft and Related Offences,2023,Wellington Region,1
7748,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
7749,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
7750,Mt Victoria West.,Theft and Related Offences,2023,Wellington Region,1
7751,Mt Victoria West.,Theft and Related Offences,2023,Wellington Region,1
7752,Mt Victoria West.,Theft and Related Offences,2023,Wellington Region,1
7753,Mt Victoria West.,Theft and Related Offences,2023,Wellington Region,1
7754,Newtown East.,Theft and Related Offences,2023,Wellington Region,1
7755,Newtown East.,Theft and Related Offences,2023,Wellington Region,1
7756,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7757,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7758,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7759,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7760,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7761,Hutt Central.,Theft and Related Offences,2023,Wellington Region,2
7762,Petone Central.,Theft and Related Offences,2023,Wellington Region,2
7763,Lambton.,Theft and Related Offences,2023,Wellington Region,2
7764,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,2
7765,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,2
7766,Kilbirnie East.,Theft and Related Offences,2023,Wellington Region,2
7767,Masterton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7768,Newtown East.,Theft and Related Offences,2023,Wellington Region,1
7769,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
7770,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
7771,Northland North.,Theft and Related Offences,2023,Wellington Region,1
7772,Northland North.,Theft and Related Offences,2023,Wellington Region,1
7773,Northland.,Theft and Related Offences,2023,Wellington Region,1
7774,Northland.,Theft and Related Offences,2023,Wellington Region,1
7775,Northland.,Theft and Related Offences,2023,Wellington Region,1
7776,Northland.,Theft and Related Offences,2023,Wellington Region,1
7777,Paparangi West.,Theft and Related Offences,2023,Wellington Region,1
7778,Paparangi.,Theft and Related Offences,2023,Wellington Region,1
7779,Roseneath.,Theft and Related Offences,2023,Wellington Region,1
7780,Lambton.,Theft and Related Offences,2023,Wellington Region,2
7781,Newtown East.,Theft and Related Offences,2023,Wellington Region,2
7782,Hutt Central.,Theft and Related Offences,2023,Wellington Region,2
7783,Petone Central.,Theft and Related Offences,2023,Wellington Region,2
7784,Lambton.,Theft and Related Offences,2023,Wellington Region,3
7785,Petone Central.,Theft and Related Offences,2023,Wellington Region,3
7786,Newtown West.,Theft and Related Offences,2023,Wellington Region,3
7787,Karori South.,Theft and Related Offences,2023,Wellington Region,1
7788,Waiwhetu South.,Theft and Related Offences,2023,Wellington Region,1
7789,Lambton.,Theft and Related Offences,2023,Wellington Region,1
7790,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7791,Gracefield.,Theft and Related Offences,2023,Wellington Region,1
7792,Masterton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7793,Solway North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7794,Featherston.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7795,Kahutara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7796,Featherston.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7797,Tawa South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7798,Otaki.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7799,Paraparaumu Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7800,Otaki.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7801,Paraparaumu Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7802,Hutt Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7803,Lambton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7804,Newtown West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7805,Hataitai North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7806,Lambton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7807,Lambton.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7808,Te Kainga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7809,Hutt Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7810,Hutt Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7811,Hutt Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7812,Northland.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7813,Thorndon-Tinakori Road.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Wellington Region,1
7814,Roseneath.,Theft and Related Offences,2023,Wellington Region,1
7815,Roseneath.,Theft and Related Offences,2023,Wellington Region,1
7816,Roseneath.,Theft and Related Offences,2023,Wellington Region,1
7817,Taitville.,Theft and Related Offences,2023,Wellington Region,1
7818,Thorndon-Tinakori Road.,Theft and Related Offences,2023,Wellington Region,1
7819,Thorndon-Tinakori Road.,Theft and Related Offences,2023,Wellington Region,1
7820,Vogeltown.,Theft and Related Offences,2023,Wellington Region,1
7821,Wadestown.,Theft and Related Offences,2023,Wellington Region,1
7822,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7823,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7824,Epuni West.,Theft and Related Offences,2023,Wellington Region,1
7825,Epuni West.,Theft and Related Offences,2023,Wellington Region,1
7826,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7827,Korokoro.,Theft and Related Offences,2023,Wellington Region,1
7828,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7829,Lyall Bay-Airport-Moa Point.,Theft and Related Offences,2023,Wellington Region,1
7830,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
7831,Ngauranga West.,Theft and Related Offences,2023,Wellington Region,1
7832,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7833,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7834,Melling.,Theft and Related Offences,2023,Wellington Region,1
7835,Crofton Downs.,Theft and Related Offences,2023,Wellington Region,1
7836,Happy Valley-Owhiro Bay.,Theft and Related Offences,2023,Wellington Region,1
7837,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
7838,Korokoro.,Theft and Related Offences,2023,Wellington Region,1
7839,Waiwhetu South.,Theft and Related Offences,2023,Wellington Region,1
7840,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
7841,Waterloo East.,Theft and Related Offences,2023,Wellington Region,1
7842,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7843,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7844,Wilford.,Theft and Related Offences,2023,Wellington Region,1
7845,Adelaide.,Theft and Related Offences,2023,Wellington Region,1
7846,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
7847,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
7848,Aro Street-Nairn Street.,Theft and Related Offences,2023,Wellington Region,1
7849,Berhampore East.,Theft and Related Offences,2023,Wellington Region,1
7850,Mt Cook-Wallace Street.,Theft and Related Offences,2023,Wellington Region,1
7851,Willis Street-Cambridge Terrace.,Theft and Related Offences,2023,Wellington Region,1
7852,Gracefield.,Theft and Related Offences,2023,Wellington Region,1
7853,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
7854,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7855,Petone Central.,Theft and Related Offences,2023,Wellington Region,1
7856,Kelburn.,Theft and Related Offences,2023,Wellington Region,1
7857,Makara-Ohariu.,Theft and Related Offences,2023,Wellington Region,1
7858,Newtown West.,Theft and Related Offences,2023,Wellington Region,1
7859,Ngauranga West.,Theft and Related Offences,2023,Wellington Region,1
7860,Hutt Central.,Theft and Related Offences,2023,Wellington Region,1
