,Area Unit,ANZSOC Division,Year,Region,Victimisations
8257,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8258,Hillcrest West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8259,Tamahere-Tauwhare.,Theft and Related Offences,2023,Waikato Region,1
8260,Bader.,Theft and Related Offences,2023,Waikato Region,1
8261,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8262,Waerenga.,Theft and Related Offences,2023,Waikato Region,1
8263,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
8264,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8265,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
8266,Crawshaw.,Theft and Related Offences,2023,Waikato Region,1
8267,Moanataiari.,Theft and Related Offences,2023,Waikato Region,1
8268,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
8269,Te Awamutu South.,Theft and Related Offences,2023,Waikato Region,1
8270,Clarkin.,Acts Intended to Cause Injury,2023,Waikato Region,1
8271,Hamilton Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8272,Maeroa.,Acts Intended to Cause Injury,2023,Waikato Region,1
8273,University.,Acts Intended to Cause Injury,2023,Waikato Region,1
8274,Ngahinapouri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8275,Ohinemuri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8276,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8277,Matamata South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8278,Paeroa.,Theft and Related Offences,2023,Waikato Region,1
8279,Paeroa.,Theft and Related Offences,2023,Waikato Region,1
8280,Paeroa.,Theft and Related Offences,2023,Waikato Region,1
8281,Matamata South.,Theft and Related Offences,2023,Waikato Region,1
8282,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
8283,Kainui.,Theft and Related Offences,2023,Waikato Region,1
8284,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
8285,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8286,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8287,Swarbrick.,Theft and Related Offences,2023,Waikato Region,2
8288,Glenview.,Theft and Related Offences,2023,Waikato Region,2
8289,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8290,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8291,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8292,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8293,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8294,Horotiu.,Theft and Related Offences,2023,Waikato Region,1
8295,Te Uku.,Theft and Related Offences,2023,Waikato Region,1
8296,Putaruru.,Acts Intended to Cause Injury,2023,Waikato Region,1
8297,Otorohanga.,Acts Intended to Cause Injury,2023,Waikato Region,1
8298,Te Kuiti.,Acts Intended to Cause Injury,2023,Waikato Region,1
8299,Matarawa.,Acts Intended to Cause Injury,2023,Waikato Region,1
8300,University.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8301,Beerescourt.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8302,Newstead.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8303,Waerenga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8304,Melville.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8305,Naylor.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8306,Ngaruawahia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,2
8307,Bader.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8308,Temple View.,Theft and Related Offences,2023,Waikato Region,1
8309,University.,Theft and Related Offences,2023,Waikato Region,1
8310,University.,Theft and Related Offences,2023,Waikato Region,1
8311,University.,Theft and Related Offences,2023,Waikato Region,1
8312,Onewhero.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8313,Hillcrest West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8314,Naylor.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8315,Queenwood.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8316,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8317,Naylor.,Theft and Related Offences,2023,Waikato Region,1
8318,Porritt.,Theft and Related Offences,2023,Waikato Region,1
8319,University.,Theft and Related Offences,2023,Waikato Region,1
8320,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8321,Huntly East.,Theft and Related Offences,2023,Waikato Region,2
8322,Huntly East.,Theft and Related Offences,2023,Waikato Region,2
8323,Dinsdale North.,Theft and Related Offences,2023,Waikato Region,2
8324,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
8325,Matamata North.,Theft and Related Offences,2023,Waikato Region,1
8326,Matamata North.,Theft and Related Offences,2023,Waikato Region,1
8327,Te Aroha.,Theft and Related Offences,2023,Waikato Region,1
8328,Grandview.,Acts Intended to Cause Injury,2023,Waikato Region,2
8329,Flagstaff.,Acts Intended to Cause Injury,2023,Waikato Region,2
8330,Claudelands.,Acts Intended to Cause Injury,2023,Waikato Region,2
8331,Pokeno.,Acts Intended to Cause Injury,2023,Waikato Region,4
8332,Hikuai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8333,Cambridge Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8334,Hautapu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8335,Morrinsville East.,Theft and Related Offences,2023,Waikato Region,1
8336,Springdale.,Theft and Related Offences,2023,Waikato Region,1
8337,Te Aroha.,Theft and Related Offences,2023,Waikato Region,1
8338,Waihou-Walton.,Theft and Related Offences,2023,Waikato Region,1
8339,Taupo Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8340,Taupo Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8341,Richmond Heights.,Acts Intended to Cause Injury,2023,Waikato Region,2
8342,Hauraki Plains.,Theft and Related Offences,2023,Waikato Region,1
8343,Waihi.,Theft and Related Offences,2023,Waikato Region,1
8344,Hikuai.,Theft and Related Offences,2023,Waikato Region,1
8345,Paeroa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8346,Te Rerenga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8347,Sylvester.,Theft and Related Offences,2023,Waikato Region,2
8348,Frankton Junction.,Theft and Related Offences,2023,Waikato Region,1
8349,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8350,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8351,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
8352,Rototuna.,Theft and Related Offences,2023,Waikato Region,1
8353,Swarbrick.,Theft and Related Offences,2023,Waikato Region,1
8354,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8355,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
8356,Te Uku.,Theft and Related Offences,2023,Waikato Region,1
8357,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8358,Enderley.,Theft and Related Offences,2023,Waikato Region,1
8359,Turangi.,Acts Intended to Cause Injury,2023,Waikato Region,1
8360,Tauhara.,Acts Intended to Cause Injury,2023,Waikato Region,1
8361,Taupo Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8362,Kaiaua.,Acts Intended to Cause Injury,2023,Waikato Region,1
8363,Huntly East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8364,Huntly East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8365,Huntly West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8366,Bader.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8367,Bader.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8368,Chedworth.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8369,Dinsdale North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8370,University.,Theft and Related Offences,2023,Waikato Region,1
8371,University.,Theft and Related Offences,2023,Waikato Region,1
8372,University.,Theft and Related Offences,2023,Waikato Region,1
8373,University.,Theft and Related Offences,2023,Waikato Region,1
8374,Riverlea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8375,Huntly East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8376,Naylor.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8377,Enderley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8378,Naylor.,Theft and Related Offences,2023,Waikato Region,1
8379,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8380,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8381,Hillcrest West.,Theft and Related Offences,2023,Waikato Region,1
8382,Dinsdale South.,Theft and Related Offences,2023,Waikato Region,1
8383,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8384,Waerenga.,Theft and Related Offences,2023,Waikato Region,1
8385,Chartwell.,Theft and Related Offences,2023,Waikato Region,1
8386,Moanataiari.,Theft and Related Offences,2023,Waikato Region,1
8387,Morrinsville West.,Theft and Related Offences,2023,Waikato Region,1
8388,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
8389,Huntly West.,Acts Intended to Cause Injury,2023,Waikato Region,1
8390,Dinsdale South.,Acts Intended to Cause Injury,2023,Waikato Region,1
8391,Peachgrove.,Acts Intended to Cause Injury,2023,Waikato Region,1
8392,Chedworth.,Acts Intended to Cause Injury,2023,Waikato Region,1
8393,Kaipaki.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8394,Karapiro.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8395,Lake Ngaroto.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8396,Te Awamutu East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8397,Whitianga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8398,Te Awamutu West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8399,Paeroa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8400,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8401,Te Uku.,Theft and Related Offences,2023,Waikato Region,1
8402,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8403,Frankton Junction.,Theft and Related Offences,2023,Waikato Region,1
8404,Hikuai.,Acts Intended to Cause Injury,2023,Waikato Region,1
8405,Karapiro.,Acts Intended to Cause Injury,2023,Waikato Region,1
8406,Leamington West.,Acts Intended to Cause Injury,2023,Waikato Region,1
8407,Moanataiari.,Theft and Related Offences,2023,Waikato Region,1
8408,Parawai.,Theft and Related Offences,2023,Waikato Region,1
8409,Te Rapa North.,Theft and Related Offences,2023,Waikato Region,1
8410,Insoll.,Theft and Related Offences,2023,Waikato Region,1
8411,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
8412,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8413,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
8414,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
8415,Morrinsville West.,Theft and Related Offences,2023,Waikato Region,1
8416,Matamata North.,Theft and Related Offences,2023,Waikato Region,1
8417,Silverdale.,Acts Intended to Cause Injury,2023,Waikato Region,1
8418,Hamilton Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8419,Melville.,Acts Intended to Cause Injury,2023,Waikato Region,1
8420,Melville.,Acts Intended to Cause Injury,2023,Waikato Region,1
8421,Hauraki Plains.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8422,Ngatea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8423,Paeroa.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8424,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8425,Okauia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8426,Cambridge North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8427,Hautapu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8428,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8429,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8430,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
8431,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8432,Bryant.,Theft and Related Offences,2023,Waikato Region,1
8433,Leamington West.,Acts Intended to Cause Injury,2023,Waikato Region,1
8434,Kihikihi.,Acts Intended to Cause Injury,2023,Waikato Region,1
8435,Waihi.,Acts Intended to Cause Injury,2023,Waikato Region,1
8436,Te Awamutu Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8437,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8438,Nawton.,Theft and Related Offences,2023,Waikato Region,1
8439,Chedworth.,Theft and Related Offences,2023,Waikato Region,1
8440,Frankton Junction.,Theft and Related Offences,2023,Waikato Region,1
8441,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8442,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8443,Dinsdale South.,Theft and Related Offences,2023,Waikato Region,1
8444,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8445,University.,Theft and Related Offences,2023,Waikato Region,1
8446,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8447,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
8448,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8449,Waihi.,Acts Intended to Cause Injury,2023,Waikato Region,1
8450,Matamata South.,Acts Intended to Cause Injury,2023,Waikato Region,1
8451,Cambridge West.,Acts Intended to Cause Injury,2023,Waikato Region,1
8452,Te Awamutu South.,Acts Intended to Cause Injury,2023,Waikato Region,1
8453,Huntly West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8454,Huntly West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8455,Ngaruawahia.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8456,Enderley.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8457,Fairview Downs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8458,Frankton Junction.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8459,Glenview.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8460,Bader.,Theft and Related Offences,2023,Waikato Region,1
8461,Beerescourt.,Theft and Related Offences,2023,Waikato Region,1
8462,Bryant.,Theft and Related Offences,2023,Waikato Region,1
8463,Chartwell.,Theft and Related Offences,2023,Waikato Region,1
8464,Huntly West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8465,Claudelands.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8466,Clarkin.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8467,Naylor.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8468,Beerescourt.,Theft and Related Offences,2023,Waikato Region,2
8469,Ngaruawahia.,Theft and Related Offences,2023,Waikato Region,2
8470,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
8471,Huntly West.,Theft and Related Offences,2023,Waikato Region,1
8472,Coromandel.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8473,Moanataiari.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8474,Moanataiari.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8475,Ngahinapouri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8476,Te Awamutu East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8477,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8478,Enderley.,Theft and Related Offences,2023,Waikato Region,1
8479,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8480,Huntington.,Theft and Related Offences,2023,Waikato Region,1
8481,Te Awamutu Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8482,Swayne.,Acts Intended to Cause Injury,2023,Waikato Region,1
8483,Te Poi.,Acts Intended to Cause Injury,2023,Waikato Region,1
8484,Te Awamutu South.,Acts Intended to Cause Injury,2023,Waikato Region,2
8485,Frankton Junction.,Theft and Related Offences,2023,Waikato Region,1
8486,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
8487,Kainui.,Theft and Related Offences,2023,Waikato Region,1
8488,Bader.,Theft and Related Offences,2023,Waikato Region,1
8489,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8490,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8491,Huntington.,Theft and Related Offences,2023,Waikato Region,1
8492,Riverlea.,Theft and Related Offences,2023,Waikato Region,1
8493,Bryant.,Theft and Related Offences,2023,Waikato Region,1
8494,Clarkin.,Theft and Related Offences,2023,Waikato Region,1
8495,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8496,Swarbrick.,Theft and Related Offences,2023,Waikato Region,1
8497,Waihi.,Acts Intended to Cause Injury,2023,Waikato Region,1
8498,Te Rerenga.,Acts Intended to Cause Injury,2023,Waikato Region,1
8499,Te Awamutu South.,Acts Intended to Cause Injury,2023,Waikato Region,1
8500,Melville.,Theft and Related Offences,2023,Waikato Region,1
8501,Huntly West.,Theft and Related Offences,2023,Waikato Region,1
8502,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8503,Horsham Downs.,Theft and Related Offences,2023,Waikato Region,1
8504,Onewhero.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8505,Raglan.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8506,Te Kauwhata.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8507,Grandview.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8508,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8509,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8510,Hamilton Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8511,Chedworth.,Theft and Related Offences,2023,Waikato Region,1
8512,Clarkin.,Theft and Related Offences,2023,Waikato Region,1
8513,Clarkin.,Theft and Related Offences,2023,Waikato Region,1
8514,Clarkin.,Theft and Related Offences,2023,Waikato Region,1
8515,Bryant.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8516,University.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8517,Waikato Western Hills.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8518,Pokeno.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8519,Te Rerenga.,Theft and Related Offences,2023,Waikato Region,1
8520,Te Rerenga.,Theft and Related Offences,2023,Waikato Region,1
8521,Tamahere-Tauwhare.,Theft and Related Offences,2023,Waikato Region,1
8522,Enderley.,Theft and Related Offences,2023,Waikato Region,1
8523,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8524,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8525,Moanataiari.,Theft and Related Offences,2023,Waikato Region,1
8526,Waihi.,Theft and Related Offences,2023,Waikato Region,1
8527,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
8528,Naylor.,Acts Intended to Cause Injury,2023,Waikato Region,1
8529,Hamilton Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8530,Clarkin.,Acts Intended to Cause Injury,2023,Waikato Region,1
8531,Hamilton Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8532,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8533,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8534,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8535,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8536,Glenview.,Theft and Related Offences,2023,Waikato Region,1
8537,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8538,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
8539,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
8540,Frankton Junction.,Theft and Related Offences,2023,Waikato Region,2
8541,Bader.,Theft and Related Offences,2023,Waikato Region,1
8542,Nawton.,Theft and Related Offences,2023,Waikato Region,1
8543,Pokeno.,Theft and Related Offences,2023,Waikato Region,1
8544,Ohinemuri.,Acts Intended to Cause Injury,2023,Waikato Region,1
8545,Tokoroa Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8546,Stanley Park.,Acts Intended to Cause Injury,2023,Waikato Region,1
8547,Tokoroa Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8548,Raglan.,Theft and Related Offences,2023,Waikato Region,1
8549,Horotiu.,Theft and Related Offences,2023,Waikato Region,1
8550,Hamilton East.,Theft and Related Offences,2023,Waikato Region,1
8551,Tuakau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8552,Waerenga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8553,Waikato Western Hills.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8554,Hamilton East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8555,Hamilton East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8556,Hamilton East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8557,Hamilton Lake.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8558,Claudelands.,Theft and Related Offences,2023,Waikato Region,1
8559,Claudelands.,Theft and Related Offences,2023,Waikato Region,1
8560,Claudelands.,Theft and Related Offences,2023,Waikato Region,1
8561,Crawshaw.,Theft and Related Offences,2023,Waikato Region,1
8562,Grandview.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8563,Whitikahu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8564,Hamilton East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8565,Newstead.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8566,Kihikihi.,Theft and Related Offences,2023,Waikato Region,1
8567,Leamington East.,Theft and Related Offences,2023,Waikato Region,1
8568,Pirongia.,Theft and Related Offences,2023,Waikato Region,1
8569,Te Awamutu Central.,Theft and Related Offences,2023,Waikato Region,1
8570,Clarkin.,Acts Intended to Cause Injury,2023,Waikato Region,1
8571,Nawton.,Acts Intended to Cause Injury,2023,Waikato Region,1
8572,Clarkin.,Acts Intended to Cause Injury,2023,Waikato Region,1
8573,Ngaruawahia.,Acts Intended to Cause Injury,2023,Waikato Region,1
8574,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8575,Chedworth.,Theft and Related Offences,2023,Waikato Region,1
8576,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8577,Peachgrove.,Theft and Related Offences,2023,Waikato Region,1
8578,Moanataiari.,Theft and Related Offences,2023,Waikato Region,1
8579,Moanataiari.,Theft and Related Offences,2023,Waikato Region,1
8580,Kihikihi Flat.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8581,Kihikihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8582,Te Awamutu South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8583,Waihi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8584,Hinuera.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8585,Matamata North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8586,Te Aroha.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8587,Frankton Junction.,Theft and Related Offences,2023,Waikato Region,1
8588,Hillcrest West.,Theft and Related Offences,2023,Waikato Region,1
8589,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8590,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
8591,Putaruru.,Acts Intended to Cause Injury,2023,Waikato Region,1
8592,Otorohanga.,Acts Intended to Cause Injury,2023,Waikato Region,1
8593,Tokoroa Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8594,Putaruru.,Acts Intended to Cause Injury,2023,Waikato Region,1
8595,Porritt.,Acts Intended to Cause Injury,2023,Waikato Region,1
8596,Hamilton Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8597,Naylor.,Acts Intended to Cause Injury,2023,Waikato Region,1
8598,Hamilton Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8599,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
8600,Frankton Junction.,Theft and Related Offences,2023,Waikato Region,1
8601,Rotokauri.,Theft and Related Offences,2023,Waikato Region,1
8602,Matangi.,Theft and Related Offences,2023,Waikato Region,1
8603,Tokoroa Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8604,Tokoroa Central.,Acts Intended to Cause Injury,2023,Waikato Region,2
8605,Taupo Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8606,Taupo Central.,Acts Intended to Cause Injury,2023,Waikato Region,1
8607,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
8608,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,1
8609,Karapiro.,Theft and Related Offences,2023,Waikato Region,2
8610,Cambridge Central.,Theft and Related Offences,2023,Waikato Region,2
8611,Whitianga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8612,Te Awamutu South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8613,Kaiaua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8614,Moanataiari.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8615,Whitianga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Waikato Region,1
8616,Frankton Junction.,Theft and Related Offences,2023,Waikato Region,1
8617,Hamilton Lake.,Theft and Related Offences,2023,Waikato Region,1
8618,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
8619,Ngaruawahia.,Theft and Related Offences,2023,Waikato Region,1
8620,Hamilton Central.,Theft and Related Offences,2023,Waikato Region,1
8621,Huntington.,Theft and Related Offences,2023,Waikato Region,1
8622,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
8623,Huntly East.,Theft and Related Offences,2023,Waikato Region,1
8624,Riverlea.,Theft and Related Offences,2023,Waikato Region,1
8625,Te Rapa.,Theft and Related Offences,2023,Waikato Region,1
8626,Dinsdale South.,Theft and Related Offences,2023,Waikato Region,1
