,Area Unit,ANZSOC Division,Year,Region,Victimisations
162,Motueka West.,Theft and Related Offences,2023,Tasman Region,1
163,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
164,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
165,Takaka.,Theft and Related Offences,2023,Tasman Region,1
166,Kaiteriteri.,Theft and Related Offences,2023,Tasman Region,2
167,Motueka Outer.,Theft and Related Offences,2023,Tasman Region,1
168,Richmond Hill.,Theft and Related Offences,2023,Tasman Region,1
169,Motueka East.,Acts Intended to Cause Injury,2023,Tasman Region,1
170,Mapua.,Acts Intended to Cause Injury,2023,Tasman Region,1
171,Golden Bay.,Acts Intended to Cause Injury,2023,Tasman Region,1
172,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
173,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
174,Motueka West.,Theft and Related Offences,2023,Tasman Region,1
175,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
176,Golden Bay.,Theft and Related Offences,2023,Tasman Region,1
177,Motueka West.,Acts Intended to Cause Injury,2023,Tasman Region,1
178,Motueka West.,"Robbery, Extortion and Related Offences",2023,Tasman Region,1
179,Riwaka.,Sexual Assault and Related Offences,2023,Tasman Region,1
180,Motueka East.,Sexual Assault and Related Offences,2023,Tasman Region,1
181,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
182,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
183,Golden Downs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
184,Motueka West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
185,Golden Bay.,Theft and Related Offences,2023,Tasman Region,1
186,Motueka Outer.,Theft and Related Offences,2023,Tasman Region,1
187,Riwaka.,Theft and Related Offences,2023,Tasman Region,1
188,Motueka West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
189,Wai-Iti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,2
190,Motueka West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
191,Kaiteriteri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
192,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
193,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
194,Motueka East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
195,Golden Downs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
196,Takaka.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
197,Motueka West.,Theft and Related Offences,2023,Tasman Region,1
198,Takaka.,Theft and Related Offences,2023,Tasman Region,1
199,Hope.,Theft and Related Offences,2023,Tasman Region,1
200,Motueka Outer.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
201,Ranzau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
202,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
203,Motueka East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
204,Brightwater.,Theft and Related Offences,2023,Tasman Region,1
205,Brightwater.,Theft and Related Offences,2023,Tasman Region,1
206,Brightwater.,Theft and Related Offences,2023,Tasman Region,1
207,Ranzau.,Theft and Related Offences,2023,Tasman Region,1
208,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
209,Wai-Iti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
210,Golden Downs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
211,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
212,Golden Downs.,Acts Intended to Cause Injury,2023,Tasman Region,1
213,Motueka West.,Acts Intended to Cause Injury,2023,Tasman Region,1
214,Motueka West.,Acts Intended to Cause Injury,2023,Tasman Region,1
215,Motueka West.,Acts Intended to Cause Injury,2023,Tasman Region,1
216,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
217,Motueka East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
218,Motueka Outer.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
219,Motueka Outer.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
220,Motueka East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
221,Wai-Iti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
222,Golden Bay.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
223,Hope.,Theft and Related Offences,2023,Tasman Region,1
224,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
225,Wai-Iti.,Theft and Related Offences,2023,Tasman Region,1
226,Wai-Iti.,Theft and Related Offences,2023,Tasman Region,1
227,Hope.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
228,Richmond West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
229,Richmond East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
230,Motueka East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
231,Richmond West.,Theft and Related Offences,2023,Tasman Region,1
232,Motueka West.,Theft and Related Offences,2023,Tasman Region,2
233,Tapawera.,Theft and Related Offences,2023,Tasman Region,1
234,Wai-Iti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
235,Wai-Iti.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
236,Motueka West.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
237,Motueka East.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Tasman Region,1
238,Kaiteriteri.,Theft and Related Offences,2023,Tasman Region,1
239,Richmond East.,Theft and Related Offences,2023,Tasman Region,1
240,Motueka West.,Theft and Related Offences,2023,Tasman Region,1
241,Motueka West.,Theft and Related Offences,2023,Tasman Region,1
242,Richmond West.,"Robbery, Extortion and Related Offences",2023,Tasman Region,1
243,Motueka West.,Theft and Related Offences,2023,Tasman Region,1
