,Area Unit,ANZSOC Division,Year,Region,Victimisations
1732,Palm Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
1733,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1734,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
1735,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
1736,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1737,Pyes Pa.,Theft and Related Offences,2023,Bay of Plenty Region,1
1738,Palm Beach.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1739,Mt Maunganui North.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1740,Tauranga Central.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1741,Tauranga Central.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,2
1742,Tauranga Hospital.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,2
1743,Greerton.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,2
1744,Papamoa Beach East.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1745,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1746,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
1747,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
1748,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1749,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
1750,Palm Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
1751,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1752,Welcome Bay East.,Theft and Related Offences,2023,Bay of Plenty Region,1
1753,Pongakawa.,Theft and Related Offences,2023,Bay of Plenty Region,1
1754,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1755,Matua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1756,Mt Maunganui North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1757,Mt Maunganui North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1758,Pacific View.,Theft and Related Offences,2023,Bay of Plenty Region,1
1759,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1760,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1761,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1762,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1763,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1764,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1765,Te Teko.,Theft and Related Offences,2023,Bay of Plenty Region,1
1766,Ohope.,Theft and Related Offences,2023,Bay of Plenty Region,1
1767,Orini.,Theft and Related Offences,2023,Bay of Plenty Region,1
1768,Otakiri.,Theft and Related Offences,2023,Bay of Plenty Region,1
1769,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,2
1770,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1771,Opotiki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1772,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
1773,Waiotahi.,Theft and Related Offences,2023,Bay of Plenty Region,1
1774,Opotiki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1775,Opotiki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1776,Gate Pa.,Theft and Related Offences,2023,Bay of Plenty Region,1
1777,Doncaster.,Theft and Related Offences,2023,Bay of Plenty Region,1
1778,Palm Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
1779,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1780,Waihi Beach.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1781,Tauranga South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1782,Maungatapu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1783,Palm Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1784,Poike.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1785,Otumoetai North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1786,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1787,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
1788,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
1789,Palm Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
1790,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
1791,Te Puke East.,Theft and Related Offences,2023,Bay of Plenty Region,1
1792,Judea.,Theft and Related Offences,2023,Bay of Plenty Region,1
1793,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1794,Coastlands.,Theft and Related Offences,2023,Bay of Plenty Region,1
1795,Matahina-Minginui.,Theft and Related Offences,2023,Bay of Plenty Region,1
1796,Matata.,Theft and Related Offences,2023,Bay of Plenty Region,1
1797,Ohope.,Theft and Related Offences,2023,Bay of Plenty Region,1
1798,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
1799,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1800,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1801,Opotiki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1802,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1803,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1804,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1805,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
1806,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1807,Trident.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1808,Urewera.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1809,Kawerau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1810,Allandale-Mokorua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1811,Allandale-Mokorua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1812,Otakiri.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1813,Rotoma.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1814,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1815,Otumoetai North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1816,Papamoa Beach East.,Theft and Related Offences,2023,Bay of Plenty Region,1
1817,Pyes Pa.,Theft and Related Offences,2023,Bay of Plenty Region,2
1818,Kaimai.,Theft and Related Offences,2023,Bay of Plenty Region,2
1819,Papamoa Beach East.,Theft and Related Offences,2023,Bay of Plenty Region,2
1820,Hillcrest.,Theft and Related Offences,2023,Bay of Plenty Region,1
1821,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1822,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1823,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1824,Pomare.,Theft and Related Offences,2023,Bay of Plenty Region,1
1825,Tikitere.,Theft and Related Offences,2023,Bay of Plenty Region,1
1826,Western Heights.,Theft and Related Offences,2023,Bay of Plenty Region,1
1827,Glenholme East.,Theft and Related Offences,2023,Bay of Plenty Region,1
1828,Tauranga Central.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1829,Palm Springs.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1830,Omanu.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1831,Papamoa Beach East.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1832,Omanu.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1833,Te Puna.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1834,Gate Pa.,Theft and Related Offences,2023,Bay of Plenty Region,1
1835,Mt Maunganui North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1836,Palm Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
1837,Palm Beach.,Theft and Related Offences,2023,Bay of Plenty Region,1
1838,Gate Pa.,Theft and Related Offences,2023,Bay of Plenty Region,1
1839,Tauranga Hospital.,Theft and Related Offences,2023,Bay of Plenty Region,1
1840,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1841,Whakatane West.,Theft and Related Offences,2023,Bay of Plenty Region,1
1842,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1843,Coastlands.,Theft and Related Offences,2023,Bay of Plenty Region,1
1844,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
1845,Whakatane West.,Theft and Related Offences,2023,Bay of Plenty Region,1
1846,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1847,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1848,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1849,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1850,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1851,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1852,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1853,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1854,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1855,Mt Maunganui North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1856,Mt Maunganui North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1857,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1858,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1859,Poike.,Theft and Related Offences,2023,Bay of Plenty Region,1
1860,Greerton.,Theft and Related Offences,2023,Bay of Plenty Region,1
1861,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1862,Te Teko.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1863,Whakatane North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1864,Trident.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1865,Kawerau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1866,Opotiki.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1867,Kawerau.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1868,Cape Runaway.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1869,Kaimai.,Theft and Related Offences,2023,Bay of Plenty Region,1
1870,Matua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1871,Katikati Community.,Theft and Related Offences,2023,Bay of Plenty Region,1
1872,Maungatapu.,Theft and Related Offences,2023,Bay of Plenty Region,1
1873,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1874,Rangiuru.,Theft and Related Offences,2023,Bay of Plenty Region,1
1875,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
1876,Glenholme East.,Theft and Related Offences,2023,Bay of Plenty Region,1
1877,Selwyn Heights.,Theft and Related Offences,2023,Bay of Plenty Region,1
1878,Springfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
1879,Owhata West.,Theft and Related Offences,2023,Bay of Plenty Region,1
1880,Hillcrest.,Theft and Related Offences,2023,Bay of Plenty Region,1
1881,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1882,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1883,Te Puke East.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1884,Katikati Community.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1885,Omanu.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1886,Tauranga Central.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1887,Tauranga South.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1888,Te Maunga.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1889,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
1890,Brookfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
1891,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
1892,Brookfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
1893,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
1894,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
1895,Brookfield.,Theft and Related Offences,2023,Bay of Plenty Region,1
1896,Poike.,Theft and Related Offences,2023,Bay of Plenty Region,1
1897,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
1898,Pongakawa.,Theft and Related Offences,2023,Bay of Plenty Region,1
1899,Te Puke East.,Theft and Related Offences,2023,Bay of Plenty Region,1
1900,Te Puna.,Theft and Related Offences,2023,Bay of Plenty Region,1
1901,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
1902,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1903,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1904,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1905,Rotoma.,Theft and Related Offences,2023,Bay of Plenty Region,1
1906,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1907,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1908,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1909,Rotoma.,Theft and Related Offences,2023,Bay of Plenty Region,1
1910,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1911,Matahina-Minginui.,Theft and Related Offences,2023,Bay of Plenty Region,1
1912,Otakiri.,Theft and Related Offences,2023,Bay of Plenty Region,1
1913,Opotiki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1914,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
1915,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1916,Mt Maunganui North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1917,Bellevue.,Theft and Related Offences,2023,Bay of Plenty Region,1
1918,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1919,Yatton Park.,Theft and Related Offences,2023,Bay of Plenty Region,1
1920,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1921,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1922,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
1923,Island View-Pios Beach.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1924,Minden.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1925,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1926,Rangiuru.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1927,Palm Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1928,Sulphur Point.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1929,Sulphur Point.,Theft and Related Offences,2023,Bay of Plenty Region,1
1930,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
1931,Te Puke East.,Theft and Related Offences,2023,Bay of Plenty Region,1
1932,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
1933,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
1934,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
1935,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1936,Owhata East.,Theft and Related Offences,2023,Bay of Plenty Region,1
1937,Victoria.,Theft and Related Offences,2023,Bay of Plenty Region,1
1938,Tarawera.,Theft and Related Offences,2023,Bay of Plenty Region,1
1939,Fenton.,Theft and Related Offences,2023,Bay of Plenty Region,1
1940,Hillcrest.,Theft and Related Offences,2023,Bay of Plenty Region,1
1941,Owhata West.,Theft and Related Offences,2023,Bay of Plenty Region,1
1942,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,2
1943,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1944,Tauranga Central.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1945,Te Puke East.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1946,Te Puke East.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1947,Tauranga Central.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1948,Poike.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1949,Kaimai.,Acts Intended to Cause Injury,2023,Bay of Plenty Region,1
1950,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
1951,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
1952,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
1953,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
1954,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
1955,Pongakawa.,Theft and Related Offences,2023,Bay of Plenty Region,1
1956,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
1957,Greerton.,Theft and Related Offences,2023,Bay of Plenty Region,1
1958,Matua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1959,Mt Maunganui North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1960,Otumoetai North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1961,Palm Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
1962,Katikati Community.,Theft and Related Offences,2023,Bay of Plenty Region,1
1963,Otakiri.,Theft and Related Offences,2023,Bay of Plenty Region,1
1964,Opotiki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1965,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1966,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1967,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1968,Opotiki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1969,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1970,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
1971,Pacific View.,Theft and Related Offences,2023,Bay of Plenty Region,1
1972,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1973,Te Reti.,Theft and Related Offences,2023,Bay of Plenty Region,1
1974,Katikati Community.,Theft and Related Offences,2023,Bay of Plenty Region,1
1975,Te Puke East.,Theft and Related Offences,2023,Bay of Plenty Region,1
1976,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1977,Waiotahi.,Theft and Related Offences,2023,Bay of Plenty Region,1
1978,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1979,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1980,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1981,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
1982,Edgecumbe.,Theft and Related Offences,2023,Bay of Plenty Region,1
1983,Edgecumbe.,Theft and Related Offences,2023,Bay of Plenty Region,1
1984,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1985,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
1986,Mt Maunganui North.,Theft and Related Offences,2023,Bay of Plenty Region,1
1987,Palm Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
1988,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
1989,Upper Papamoa.,Theft and Related Offences,2023,Bay of Plenty Region,1
1990,Judea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1991,Otumoetai North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1992,Tauranga South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1993,Te Maunga.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1994,Palm Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1995,Omanu.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1996,Mt Maunganui North.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
1997,Opotiki.,Theft and Related Offences,2023,Bay of Plenty Region,1
1998,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
1999,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
2000,Otakiri.,Theft and Related Offences,2023,Bay of Plenty Region,1
2001,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
2002,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
2003,Ohope.,Theft and Related Offences,2023,Bay of Plenty Region,1
2004,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
2005,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
2006,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2007,Ohope.,Theft and Related Offences,2023,Bay of Plenty Region,1
2008,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2009,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2010,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
2011,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
2012,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
2013,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
2014,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
2015,Kuirau.,Theft and Related Offences,2023,Bay of Plenty Region,1
2016,Owhata West.,Theft and Related Offences,2023,Bay of Plenty Region,1
2017,Hillcrest.,Theft and Related Offences,2023,Bay of Plenty Region,1
2018,Waiotahi.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2019,Murupara.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2020,Rotoma.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2021,Rotoma.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2022,Taneatua.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2023,Te Teko.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2024,Minden.,Theft and Related Offences,2023,Bay of Plenty Region,1
2025,Palm Springs.,Theft and Related Offences,2023,Bay of Plenty Region,1
2026,Te Puna.,Theft and Related Offences,2023,Bay of Plenty Region,1
2027,Upper Papamoa.,Theft and Related Offences,2023,Bay of Plenty Region,1
2028,Te Maunga.,Theft and Related Offences,2023,Bay of Plenty Region,1
2029,Tauranga Hospital.,Theft and Related Offences,2023,Bay of Plenty Region,1
2030,Greerton.,Theft and Related Offences,2023,Bay of Plenty Region,1
2031,Gravatt.,Theft and Related Offences,2023,Bay of Plenty Region,1
2032,Mt Maunganui North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2033,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
2034,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
2035,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
2036,Tauranga Central.,Theft and Related Offences,2023,Bay of Plenty Region,1
2037,Maketu Community.,Theft and Related Offences,2023,Bay of Plenty Region,1
2038,Pongakawa.,Theft and Related Offences,2023,Bay of Plenty Region,1
2039,Rangiuru.,Theft and Related Offences,2023,Bay of Plenty Region,1
2040,Waihi Beach.,Theft and Related Offences,2023,Bay of Plenty Region,1
2041,Hairini.,Theft and Related Offences,2023,Bay of Plenty Region,1
2042,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
2043,Rotoma.,Theft and Related Offences,2023,Bay of Plenty Region,1
2044,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
2045,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2046,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
2047,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
2048,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
2049,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
2050,Omanu.,Theft and Related Offences,2023,Bay of Plenty Region,1
2051,Otumoetai North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2052,Palm Beach.,Theft and Related Offences,2023,Bay of Plenty Region,1
2053,Tauranga South.,Theft and Related Offences,2023,Bay of Plenty Region,1
2054,Gate Pa.,Theft and Related Offences,2023,Bay of Plenty Region,1
2055,Bethlehem.,Theft and Related Offences,2023,Bay of Plenty Region,1
2056,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
2057,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
2058,Allandale-Mokorua.,Theft and Related Offences,2023,Bay of Plenty Region,1
2059,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
2060,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2061,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2062,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2063,Te Puna.,Theft and Related Offences,2023,Bay of Plenty Region,1
2064,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
2065,Arataki.,Theft and Related Offences,2023,Bay of Plenty Region,1
2066,Otumoetai North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2067,Otumoetai North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2068,Otumoetai North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2069,Tahawai.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2070,Tauranga Central.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2071,Judea.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2072,Tauranga South.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2073,Palm Springs.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2074,Tauranga Hospital.,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Bay of Plenty Region,1
2075,Trident.,Theft and Related Offences,2023,Bay of Plenty Region,1
2076,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2077,Ohope.,Theft and Related Offences,2023,Bay of Plenty Region,1
2078,Ohope.,Theft and Related Offences,2023,Bay of Plenty Region,1
2079,Ohope.,Theft and Related Offences,2023,Bay of Plenty Region,1
2080,Ohope.,Theft and Related Offences,2023,Bay of Plenty Region,1
2081,Waimana.,Theft and Related Offences,2023,Bay of Plenty Region,1
2082,Whakatane North.,Theft and Related Offences,2023,Bay of Plenty Region,1
2083,Edgecumbe.,Theft and Related Offences,2023,Bay of Plenty Region,1
2084,Opotiki.,Theft and Related Offences,2023,Bay of Plenty Region,1
2085,Kawerau.,Theft and Related Offences,2023,Bay of Plenty Region,1
2086,Orini.,Theft and Related Offences,2023,Bay of Plenty Region,1
2087,Opotiki.,Theft and Related Offences,2023,Bay of Plenty Region,1
