,Area Unit,ANZSOC Division,Year,Region,Victimisations
0,Te Hapara,Theft and Related Offences,2021,Gisborne Region,1
1,Gisborne Central,Theft and Related Offences,2021,Gisborne Region,1
2,Gisborne Airport,Theft and Related Offences,2023,Gisborne Region,1
3,Mangapapa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
4,Outer Kaiti,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
5,Gisborne Airport,Theft and Related Offences,2023,Gisborne Region,1
6,Gisborne Airport,Acts Intended to Cause Injury,2023,Gisborne Region,1
7,Riverdale,Theft and Related Offences,2023,Gisborne Region,1
8,Makaraka,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
9,Riverdale,Acts Intended to Cause Injury,2021,Gisborne Region,1
10,Tarndale-Rakauroa,Theft and Related Offences,2023,Gisborne Region,1
11,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
12,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
13,Te Hapara,Theft and Related Offences,2021,Gisborne Region,1
14,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
15,Outer Kaiti,Theft and Related Offences,2022,Gisborne Region,1
16,Kaiti South,"Robbery, Extortion and Related Offences",2022,Gisborne Region,1
17,Gisborne Airport,Acts Intended to Cause Injury,2021,Gisborne Region,1
18,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
19,Gisborne Airport,Acts Intended to Cause Injury,2023,Gisborne Region,1
20,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
21,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,2
22,Tamarau,"Abduction, Harassment and Other Related Offences Against a Person",2021,Gisborne Region,1
23,Tiniroto,Theft and Related Offences,2021,Gisborne Region,1
24,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
25,Wainui,Theft and Related Offences,2023,Gisborne Region,1
26,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
27,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
28,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
29,Makaraka,Acts Intended to Cause Injury,2023,Gisborne Region,1
30,East Cape,Acts Intended to Cause Injury,2021,Gisborne Region,1
31,Outer Kaiti,Theft and Related Offences,2022,Gisborne Region,1
32,Riverdale,Theft and Related Offences,2022,Gisborne Region,1
33,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
34,Gisborne Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
35,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
36,Outer Kaiti,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
37,Gisborne Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
38,East Cape,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
39,Wainui,Acts Intended to Cause Injury,2021,Gisborne Region,1
40,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
41,Te Hapara,Acts Intended to Cause Injury,2021,Gisborne Region,1
42,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
43,Riverdale,Acts Intended to Cause Injury,2021,Gisborne Region,1
44,Ruatoria,Acts Intended to Cause Injury,2021,Gisborne Region,1
45,Whataupoko,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
46,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
47,Gisborne Central,Theft and Related Offences,2021,Gisborne Region,1
48,Ruatoria,Theft and Related Offences,2021,Gisborne Region,1
49,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
50,Gisborne Central,"Abduction, Harassment and Other Related Offences Against a Person",2021,Gisborne Region,1
51,Gisborne Airport,Acts Intended to Cause Injury,2022,Gisborne Region,1
52,Gisborne Central,Theft and Related Offences,2021,Gisborne Region,1
53,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
54,Riverdale,Theft and Related Offences,2021,Gisborne Region,1
55,Kaiti South,Theft and Related Offences,2021,Gisborne Region,1
56,Outer Kaiti,Theft and Related Offences,2022,Gisborne Region,1
57,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
58,Tiniroto,Theft and Related Offences,2022,Gisborne Region,1
59,Gisborne Central,"Robbery, Extortion and Related Offences",2023,Gisborne Region,1
60,Mangapapa,"Robbery, Extortion and Related Offences",2023,Gisborne Region,1
61,Riverdale,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
62,Tamarau,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
63,Tamarau,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
64,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
65,Gisborne Airport,Theft and Related Offences,2022,Gisborne Region,1
66,Kaiti South,Theft and Related Offences,2023,Gisborne Region,1
67,Gisborne Airport,Theft and Related Offences,2022,Gisborne Region,1
68,Wharekaka,Theft and Related Offences,2022,Gisborne Region,1
69,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
70,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
71,Te Hapara,Acts Intended to Cause Injury,2023,Gisborne Region,1
72,Mangapapa,Acts Intended to Cause Injury,2021,Gisborne Region,1
73,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
74,East Cape,Theft and Related Offences,2023,Gisborne Region,1
75,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
76,Wharekaka,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
77,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
78,Wainui,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
79,Gisborne Airport,Theft and Related Offences,2023,Gisborne Region,1
80,Outer Kaiti,Theft and Related Offences,2023,Gisborne Region,1
81,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
82,Wharekaka,Theft and Related Offences,2023,Gisborne Region,1
83,Mangapapa,Theft and Related Offences,2023,Gisborne Region,1
84,Kaiti North,Theft and Related Offences,2023,Gisborne Region,1
85,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
86,Patutahi,Acts Intended to Cause Injury,2023,Gisborne Region,1
87,Tamarau,Acts Intended to Cause Injury,2021,Gisborne Region,1
88,Tiniroto,Acts Intended to Cause Injury,2021,Gisborne Region,1
89,Riverdale,Acts Intended to Cause Injury,2023,Gisborne Region,1
90,Gisborne Central,Acts Intended to Cause Injury,2023,Gisborne Region,2
91,Gisborne Central,"Robbery, Extortion and Related Offences",2022,Gisborne Region,1
92,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
93,Gisborne Central,"Robbery, Extortion and Related Offences",2021,Gisborne Region,1
94,Gisborne Airport,"Robbery, Extortion and Related Offences",2021,Gisborne Region,2
95,Gisborne Airport,"Robbery, Extortion and Related Offences",2023,Gisborne Region,1
96,Gisborne Central,"Robbery, Extortion and Related Offences",2022,Gisborne Region,1
97,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
98,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
99,Wharekaka,Theft and Related Offences,2023,Gisborne Region,1
100,Gisborne Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
101,Kaiti North,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
102,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
103,Kaiti North,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
104,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
105,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
106,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
107,Mangapapa,Acts Intended to Cause Injury,2021,Gisborne Region,1
108,Kaiti North,Acts Intended to Cause Injury,2021,Gisborne Region,1
109,Kaiti South,Acts Intended to Cause Injury,2023,Gisborne Region,1
110,Gisborne Central,Acts Intended to Cause Injury,2023,Gisborne Region,1
111,Kaiti North,Acts Intended to Cause Injury,2023,Gisborne Region,2
112,Mangapapa,Acts Intended to Cause Injury,2021,Gisborne Region,1
113,Te Hapara,Acts Intended to Cause Injury,2021,Gisborne Region,1
114,Mangapapa,Acts Intended to Cause Injury,2022,Gisborne Region,1
115,Gisborne Central,Acts Intended to Cause Injury,2022,Gisborne Region,2
116,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
117,Gisborne Airport,Theft and Related Offences,2021,Gisborne Region,1
118,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
119,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
120,Gisborne Airport,Acts Intended to Cause Injury,2023,Gisborne Region,1
121,Whataupoko,Acts Intended to Cause Injury,2021,Gisborne Region,1
122,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
123,Te Hapara,Acts Intended to Cause Injury,2022,Gisborne Region,1
124,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
125,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
126,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
127,Riverdale,Theft and Related Offences,2023,Gisborne Region,1
128,East Cape,Theft and Related Offences,2023,Gisborne Region,1
129,Tamarau,Theft and Related Offences,2023,Gisborne Region,1
130,Whataupoko,Theft and Related Offences,2022,Gisborne Region,2
131,Kaiti North,Theft and Related Offences,2022,Gisborne Region,2
132,Kaiti North,Theft and Related Offences,2022,Gisborne Region,2
133,Gisborne Central,"Robbery, Extortion and Related Offences",2023,Gisborne Region,1
134,Kaiti South,"Robbery, Extortion and Related Offences",2022,Gisborne Region,1
135,Kaiti South,"Robbery, Extortion and Related Offences",2022,Gisborne Region,1
136,Outer Kaiti,"Robbery, Extortion and Related Offences",2021,Gisborne Region,1
137,Te Hapara,"Robbery, Extortion and Related Offences",2023,Gisborne Region,1
138,Gisborne Central,"Robbery, Extortion and Related Offences",2022,Gisborne Region,1
139,Gisborne Central,"Robbery, Extortion and Related Offences",2022,Gisborne Region,1
140,Whataupoko,"Abduction, Harassment and Other Related Offences Against a Person",2023,Gisborne Region,1
141,Kaiti North,Theft and Related Offences,2023,Gisborne Region,1
142,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
143,Kaiti South,Theft and Related Offences,2023,Gisborne Region,1
144,Kaiti South,Theft and Related Offences,2023,Gisborne Region,1
145,Outer Kaiti,Theft and Related Offences,2022,Gisborne Region,1
146,Te Hapara,Theft and Related Offences,2022,Gisborne Region,1
147,Mangapapa,Theft and Related Offences,2022,Gisborne Region,1
148,Ruatoria,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
149,Tamarau,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
150,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
151,Gisborne Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
152,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
153,Wainui,Theft and Related Offences,2022,Gisborne Region,2
154,Gisborne Central,Theft and Related Offences,2021,Gisborne Region,1
155,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
156,Tolaga Bay,Theft and Related Offences,2022,Gisborne Region,1
157,Gisborne Central,Theft and Related Offences,2021,Gisborne Region,1
158,Te Hapara,Theft and Related Offences,2022,Gisborne Region,1
159,Wainui,Acts Intended to Cause Injury,2021,Gisborne Region,1
160,Outer Kaiti,"Robbery, Extortion and Related Offences",2021,Gisborne Region,1
161,Tolaga Bay,"Robbery, Extortion and Related Offences",2022,Gisborne Region,3
162,Wharekaka,Sexual Assault and Related Offences,2022,Gisborne Region,1
163,Riverdale,Sexual Assault and Related Offences,2023,Gisborne Region,1
164,Riverdale,Sexual Assault and Related Offences,2021,Gisborne Region,1
165,Kaiti South,Sexual Assault and Related Offences,2023,Gisborne Region,1
166,Tolaga Bay,Sexual Assault and Related Offences,2022,Gisborne Region,1
167,Gisborne Central,Acts Intended to Cause Injury,2022,Gisborne Region,1
168,Kaiti South,Acts Intended to Cause Injury,2022,Gisborne Region,1
169,East Cape,Acts Intended to Cause Injury,2022,Gisborne Region,1
170,Riverdale,Acts Intended to Cause Injury,2022,Gisborne Region,1
171,Riverdale,Theft and Related Offences,2023,Gisborne Region,1
172,Wainui,Theft and Related Offences,2023,Gisborne Region,1
173,Whataupoko,Theft and Related Offences,2023,Gisborne Region,1
174,Manutuke,Acts Intended to Cause Injury,2022,Gisborne Region,1
175,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
176,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
177,Gisborne Airport,Acts Intended to Cause Injury,2021,Gisborne Region,1
178,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
179,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
180,Tolaga Bay,Acts Intended to Cause Injury,2021,Gisborne Region,1
181,Kaiti South,Acts Intended to Cause Injury,2021,Gisborne Region,1
182,East Cape,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
183,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
184,Whataupoko,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
185,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
186,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
187,Tamarau,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
188,Kaiti North,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
189,Te Hapara,Theft and Related Offences,2022,Gisborne Region,1
190,Gisborne Airport,Theft and Related Offences,2022,Gisborne Region,1
191,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
192,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
193,Te Hapara,"Abduction, Harassment and Other Related Offences Against a Person",2023,Gisborne Region,1
194,Kaiti South,"Abduction, Harassment and Other Related Offences Against a Person",2022,Gisborne Region,1
195,Tokomaru Bay,Acts Intended to Cause Injury,2022,Gisborne Region,1
196,Tamarau,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
197,East Cape,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
198,Mangapapa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
199,Gisborne Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
200,Gisborne Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
201,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
202,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
203,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
204,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
205,Makaraka,Theft and Related Offences,2022,Gisborne Region,1
206,Wharekaka,Theft and Related Offences,2023,Gisborne Region,1
207,Kaiti South,Theft and Related Offences,2023,Gisborne Region,1
208,Wharekaka,Theft and Related Offences,2022,Gisborne Region,1
209,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
210,Kaiti South,Theft and Related Offences,2023,Gisborne Region,1
211,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
212,Kaiti South,"Abduction, Harassment and Other Related Offences Against a Person",2021,Gisborne Region,1
213,Tokomaru Bay,Acts Intended to Cause Injury,2021,Gisborne Region,1
214,East Cape,Acts Intended to Cause Injury,2021,Gisborne Region,1
215,Tamarau,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
216,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
217,Tamarau,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
218,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
219,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
220,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
221,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
222,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
223,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
224,Wharekaka,Theft and Related Offences,2023,Gisborne Region,1
225,Wharekaka,Theft and Related Offences,2022,Gisborne Region,1
226,Whataupoko,Theft and Related Offences,2023,Gisborne Region,2
227,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
228,Gisborne Central,Theft and Related Offences,2021,Gisborne Region,1
229,Outer Kaiti,Theft and Related Offences,2021,Gisborne Region,1
230,Tamarau,Theft and Related Offences,2023,Gisborne Region,1
231,Gisborne Central,Acts Intended to Cause Injury,2022,Gisborne Region,1
232,Manutuke,Acts Intended to Cause Injury,2022,Gisborne Region,1
233,Gisborne Central,Acts Intended to Cause Injury,2023,Gisborne Region,1
234,Kaiti North,Acts Intended to Cause Injury,2023,Gisborne Region,1
235,Makaraka,Acts Intended to Cause Injury,2023,Gisborne Region,1
236,Te Hapara,Theft and Related Offences,2022,Gisborne Region,1
237,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
238,Mangapapa,Theft and Related Offences,2023,Gisborne Region,1
239,East Cape,Theft and Related Offences,2022,Gisborne Region,1
240,Mangapapa,Theft and Related Offences,2022,Gisborne Region,1
241,Kaiti North,Theft and Related Offences,2022,Gisborne Region,1
242,Gisborne Central,"Abduction, Harassment and Other Related Offences Against a Person",2023,Gisborne Region,1
243,Gisborne Airport,"Abduction, Harassment and Other Related Offences Against a Person",2023,Gisborne Region,1
244,Te Hapara,Acts Intended to Cause Injury,2022,Gisborne Region,1
245,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
246,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
247,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
248,Kaiti North,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
249,Mangapapa,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
250,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
251,Outer Kaiti,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
252,Wharekaka,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
253,Gisborne Central,Sexual Assault and Related Offences,2022,Gisborne Region,1
254,Gisborne Airport,Sexual Assault and Related Offences,2023,Gisborne Region,1
255,Gisborne Central,Sexual Assault and Related Offences,2021,Gisborne Region,1
256,Makaraka,Sexual Assault and Related Offences,2023,Gisborne Region,1
257,East Cape,Sexual Assault and Related Offences,2022,Gisborne Region,1
258,Whataupoko,Sexual Assault and Related Offences,2023,Gisborne Region,1
259,Mangapapa,Sexual Assault and Related Offences,2021,Gisborne Region,1
260,Kaiti North,Sexual Assault and Related Offences,2023,Gisborne Region,1
261,Mangapapa,Theft and Related Offences,2022,Gisborne Region,1
262,Gisborne Central,Theft and Related Offences,2021,Gisborne Region,1
263,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
264,Gisborne Central,Theft and Related Offences,2021,Gisborne Region,1
265,Kaiti South,Theft and Related Offences,2021,Gisborne Region,1
266,Wharekaka,Theft and Related Offences,2021,Gisborne Region,1
267,Kaiti North,Theft and Related Offences,2021,Gisborne Region,1
268,Tamarau,Theft and Related Offences,2022,Gisborne Region,1
269,Gisborne Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
270,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
271,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
272,Outer Kaiti,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
273,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
274,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
275,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
276,Gisborne Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
277,Gisborne Central,Acts Intended to Cause Injury,2022,Gisborne Region,1
278,Te Hapara,Acts Intended to Cause Injury,2022,Gisborne Region,1
279,Gisborne Central,Acts Intended to Cause Injury,2022,Gisborne Region,1
280,Te Hapara,Acts Intended to Cause Injury,2021,Gisborne Region,1
281,Mangapapa,Acts Intended to Cause Injury,2023,Gisborne Region,1
282,Gisborne Central,Acts Intended to Cause Injury,2022,Gisborne Region,1
283,Gisborne Central,Acts Intended to Cause Injury,2023,Gisborne Region,1
284,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
285,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
286,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
287,Riverdale,Theft and Related Offences,2023,Gisborne Region,1
288,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
289,Kaiti South,Theft and Related Offences,2023,Gisborne Region,1
290,Outer Kaiti,Theft and Related Offences,2023,Gisborne Region,1
291,Kaiti South,Theft and Related Offences,2023,Gisborne Region,1
292,Te Hapara,Theft and Related Offences,2023,Gisborne Region,1
293,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
294,Mangapapa,Acts Intended to Cause Injury,2021,Gisborne Region,1
295,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
296,Riverdale,Acts Intended to Cause Injury,2021,Gisborne Region,1
297,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
298,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
299,Gisborne Airport,Acts Intended to Cause Injury,2021,Gisborne Region,1
300,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
301,Wainui,Acts Intended to Cause Injury,2021,Gisborne Region,1
302,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
303,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
304,Wainui,Theft and Related Offences,2023,Gisborne Region,1
305,Gisborne Airport,Theft and Related Offences,2023,Gisborne Region,1
306,Mangapapa,Theft and Related Offences,2023,Gisborne Region,1
307,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
308,Whataupoko,Theft and Related Offences,2023,Gisborne Region,1
309,Mangapapa,Theft and Related Offences,2023,Gisborne Region,1
310,East Cape,Acts Intended to Cause Injury,2022,Gisborne Region,1
311,Riverdale,Acts Intended to Cause Injury,2022,Gisborne Region,1
312,Ruatoria,Acts Intended to Cause Injury,2022,Gisborne Region,1
313,Ruatoria,Acts Intended to Cause Injury,2022,Gisborne Region,1
314,Gisborne Central,Acts Intended to Cause Injury,2022,Gisborne Region,1
315,Ruatoria,Acts Intended to Cause Injury,2022,Gisborne Region,1
316,Gisborne Central,Acts Intended to Cause Injury,2022,Gisborne Region,1
317,Gisborne Airport,Acts Intended to Cause Injury,2021,Gisborne Region,1
318,Gisborne Airport,Acts Intended to Cause Injury,2021,Gisborne Region,1
319,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
320,Tamarau,Acts Intended to Cause Injury,2021,Gisborne Region,1
321,Kaiti South,Acts Intended to Cause Injury,2021,Gisborne Region,1
322,Ruatoria,Acts Intended to Cause Injury,2021,Gisborne Region,1
323,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
324,Whataupoko,Acts Intended to Cause Injury,2023,Gisborne Region,1
325,Kaiti South,Sexual Assault and Related Offences,2023,Gisborne Region,1
326,Gisborne Central,Sexual Assault and Related Offences,2022,Gisborne Region,1
327,Kaiti South,Sexual Assault and Related Offences,2021,Gisborne Region,1
328,Riverdale,Sexual Assault and Related Offences,2023,Gisborne Region,1
329,Outer Kaiti,Sexual Assault and Related Offences,2022,Gisborne Region,1
330,Gisborne Central,Sexual Assault and Related Offences,2023,Gisborne Region,1
331,Gisborne Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Gisborne Region,1
332,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2023,Gisborne Region,1
333,Gisborne Central,Theft and Related Offences,2021,Gisborne Region,1
334,Gisborne Central,Theft and Related Offences,2022,Gisborne Region,1
335,Gisborne Central,Theft and Related Offences,2023,Gisborne Region,1
336,Makaraka,Theft and Related Offences,2023,Gisborne Region,1
337,Whataupoko,Theft and Related Offences,2021,Gisborne Region,1
338,Mangapapa,Theft and Related Offences,2022,Gisborne Region,1
339,Gisborne Airport,Theft and Related Offences,2022,Gisborne Region,1
340,Kaiti South,Theft and Related Offences,2022,Gisborne Region,1
341,Makaraka,Acts Intended to Cause Injury,2023,Gisborne Region,1
342,Gisborne Airport,Acts Intended to Cause Injury,2023,Gisborne Region,1
343,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
344,Tiniroto,Acts Intended to Cause Injury,2021,Gisborne Region,1
345,Tamarau,Acts Intended to Cause Injury,2021,Gisborne Region,1
346,Gisborne Central,Acts Intended to Cause Injury,2021,Gisborne Region,1
347,Whataupoko,Acts Intended to Cause Injury,2023,Gisborne Region,1
348,Te Hapara,Acts Intended to Cause Injury,2021,Gisborne Region,1
349,Kaiti South,Acts Intended to Cause Injury,2021,Gisborne Region,1
350,Mangapapa,Acts Intended to Cause Injury,2022,Gisborne Region,1
351,Tamarau,Acts Intended to Cause Injury,2022,Gisborne Region,1
352,Mangapapa,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
353,Riverdale,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
354,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
355,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
356,Te Hapara,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
357,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
358,Kaiti South,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
359,Makaraka,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
360,Outer Kaiti,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
361,Gisborne Airport,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
362,Gisborne Central,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
363,Kaiti North,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
364,Outer Kaiti,"Unlawful Entry With Intent/Burglary, Break and Enter",2022,Gisborne Region,1
365,Outer Kaiti,"Unlawful Entry With Intent/Burglary, Break and Enter",2021,Gisborne Region,1
